text,len_content,middle category,dept
70번 도로 범어 2동 파출소 가로등 파출소도 없애더니 .. 이젠 .. 가로등까지 끄네요 .. 아주 죽여주네요 ...... 전기세 아끼는 건 좋은데 .. 나쁜 일이라도 생겼을 땐 어떡할 건지 저 말고도 올라온 글 있는 거 같은데 .. 아직도 그대로네요 .. 꺼진지 적어도 2주는 된 거 같은데 ..,519,도시국,도시국 건축과
,181,도시국,도시국 건축과
편리하게 민원업무를 처리할 수 있도록 해주세요 수성구청 기획실로부터 소송비용 납부를 하라는 안내문이 와서 인터넷지로로 요금을 납부하려니 대구는 북구청 밖에 되지를 않는군요 대구 제일을 자랑하는 수성구청이 이런 사소한 일로 북구청에 뒤처진 대서야 저 또한 수성구민으로써 심히 자존심을 상하는 일이 아닐 수 없습니다 모든 민원과 행정이 집에서 다 처리가 될 수 있는 이 시대에 공과금을 은행에 가서 납부를 해야 처리가 된다니 참으로 어이가 없습니다 수성구청 관계자님 하루빨리 처리를 하시어 대구 제일의 수성구청으로 거듭나시기 바라며 저 또한 수성구민으로써 자부심을 갖도록 하여 주시기 바랍니다,541,도시국,도시국 공원녹지과
,1420,도시국,도시국 건축과
,672,도시국,도시국 건축과
"범어 2동 ( 예전에 범어 2동 파출소 있던 길 ) 가로등이 다 꺼져 있어요 좀 심하다 싶을 정도로 어둡습니다 예전에는 안 그랬는데 어제 보니 동원 초등학교 쪽 사거리 .. 콜 카트부터 예전 범어 2동 파출소 있던 자리까지 걸어가는데, 너무 어두워서 정말 길을 걷기가 힘들었습니다 이 길을 저녁 10시에 걸어도 신경이 예민해질 정도였습니다 휴대폰 조명으로 걸어갔다는 ..... 위를 보니 가로등이 다 꺼져 있더군요 여름밤에 어둡다면 정말 문제 있는 거 아닙니까 그 길을 걷고 뒤를 돌아 보니 .. 블랙홀도 아니고 .. 완전히 암흑이었더군요 그 길을 걸었습니다 여름이라 아이들이 저녁에도 돌아다니는데 .... 좀 신경 써주세요 범어 2동 파출소가 없어진 뒤 치한도 많아지고 ..... 저도 두 번이나 위험을 당했습니다 제 동생도 얼마 전에 위험했고요 방범활동도 원활하게 해주세요 그리고 길이라도 좀 환하게 해주세요 어제는 정말 동네가 무서웠습니다",273,도시국,도시국 교통과
,583,도시국,도시국 건축과
"대형 트럭 불법 야간 주차 막아주세요 수성아트피아 진입로부터 지 산화성 파크드림까지 현재는 완전하게 포장되어 예전의 비포장일 때는 문제는 완전히 해소되었으나, 이제는 포장을 하고 나니 대형 트럭들이 ( 예전 포장전부터 불법 야간 주차 성행 ) 불법 밤샘주차를 하여 통행에도 불편을 주는 것은 물론이고, 해가지고 나면 가로등의 그림자가 트럭으로 인해 많이 져서 더 많이 어둡고, 다니기가 불안할 정도입니다 특히 수성아트피아 공연장 뒤편 하역 장부터 아파트 입구까지는 길도 더 좁은데 덤프트럭들이 그쪽에 많이 새워져 있어 방법 문제도 야기됩니다 밤샘 야간 주차를 철저히 막아주시기 바랍니다",510,도시국,도시국 공원녹지과
,742,도시국,도시국 건축과
,530,도시국,도시국 건축과
"화랑공원 재정비 언제 하나요 화랑공원은 조성된 지 오래 지난 데다가 관리에도 많은 예산이 배정되지 않았는지 지금은 공원이라고 부를 수 없을 정도로 상태가 좋지 못합니다 게다가 노후화된 테니스장 및 테니스장과 학교 사이 공터, 공원과 중앙초등학교 사이 공터, 이마트와 메트로 팔레스 사이 공터 등도 보기에 혐오스러울 정도로 아무렇게나 방치되어 있습니다 다행히 올해는 재정비해서 새롭게 단장한다고 주민들 의견도 수렴했었는데 아직 재정비 사업을 시작할 기미가 없네요 공사기간도 꽤 걸릴 건데 언제 사업 시작하나요",234,교육문화국,교육문화국 문화체육과
,158,도시국,도시국 교통과
골목길에 나와있는 개나리 나무 정리 좀 해주세요 안녕하세요 저는 범물동에 살고 있는 전홍 테라고 합니다 저희 동네 골목길에 개나리 가지가 너무 내려와 있어서 주차하기도 불편하고 미관상 좋아 보이지 않습니다 그래서 개나리 나무의 가지치기를 해 주십 사하고 부탁을 드립니다 위치는 용지 네거리에서 파동방으로 가다가 막힌 길에서 우회전하면은 골목길이 나옵니다 이곳에 나와있는 개나리 나무의 가지치기를 부탁드립니다,562,총무국,총무국 총무과
,418,도시국,도시국 교통과
통행불편신고 안녕하십니까 저는 시 지 하나 타운에 사는 주민입니다 아파트 후문 앞 인도에 사람들의 통행이 매우 많아 좀 복잡합니다 주변 노점상이 인도를 점령하는 등으로 통행에 불편함을 느껴서 노점상 단속을 요청합니다 물론 이불 경기에 형편이 어려워서 다 먹고살자고 하는 딱한 사정이 많은 분들인 거 다 압니다 그렇지만 가게 얻어서 세금 내고 장사하는 주민들은 돈이 남아서 세금 내면서 장사하는 건 아니지 않습니까 주민 세금으로 일하시는 구청 공무원들이 해주셔야 하는 일 같아서 민원 올립니다 꼭 부탁드리겠습니다 수고하십시오^^,741,도시국,도시국 건설과
가건물 철거 요청 안녕하세요 수고 많으십니다 지난번 민원을 드렸었는데요 7월 10일 철거 조치하셨다는 회신을 받았는데 무엇을 철거 조치하셨다는 건지요 ... 상동시장 입구 4거리 수경 미용실 앞에 있는 가건물 과일가게 맞나요 아직까지 당당하게 장사하고 있는데 ... 요즘 많은 업무와 인원 감소로 바쁘신데 같은 민원 반복 접수하기 죄송해서 기다리고만 있는데요 빠른 처리 부탁드리겠습니다 미용실에서 설치한 간판은 철거해가셨다던데 ... 매일매일 독촉 전화를 해야 하는 건가요 ㅠㅠ 꼭 부탁드리겠습니다 저희 부모님 스트레스가 이만저만이 아니세요,520,도시국,도시국 건축과
범어동 삼성쉐르빌 공사현장민원신청 귀청의 무궁한 발전을 기원드립니다 삼성쉐르빌 공사현장 소음 때문에 정신적으로 너무 힘듭니다 저의 집에 갓 태어난 아기기 소리에 놀라서 잠도 못 자고 잠잘 때면 소음 때문에 아기기 놀라고 더운 여름에 소리 때문에 창문을 열어놓지 못합니다 공사장 소음이 주택 밀접지역이라 소음이 아래층보단 위층으로 울려 퍼져 아파트 고층에서는 더욱더 심하게 들립니다 신혼부부들이 많이 사는 아파트라 갓 태어난 아기들이 많이 있습니다 아기들 보기에 미안하네요 ....... 땅을 팔 때나는 소리는 정말 아기들이 깜짝깜짝 놀라는 모습이 정말 보기에 힘드네요 출산한 지 얼마 되지 않아 심적으로 너무 힘드네요 공사장 소음 부탁드립니다,682,도시국,도시국 교통과
"재산세 텔레뱅킹번호 수고하십니다 이번 1기분 재산세를 내려고 그러는데, 신한카드로 결제하려니 신한카드 홈페이지에서만 가능하더군요 거기서 대구광역시를 찾아 납부하려고 하면, 납부번호나 전자 곧 이 번호가 아닌 텔레뱅킹번호를 요구합니다 위택스나 지로. or.kr로 접속해도, 텔레뱅킹번호는 나오지 않고, 납부번호나 전자고 지번 호로 만 뜨는데, 첨부파일에 첨부된 납부번호에 해당하는 텔레뱅킹번호를 좀 알려주시기 바랍니다 ( 굳이 첨부파일로 첨부하는 이유는 이 민원게시판에 주민등록번호로 의심되는 번호가 있다고 민원 등록이 안되어서 부득이하게 올립니다 정말 불편함의 극치네요 ) 경상북도는 역시 신한카드 홈페이지에서 같은 과정을 거치면, 텔레뱅킹번호가 아닌 납부번호로 납부가 가능합니다 대구광역시 수성구청도 그렇게 가능하면 좋겠는데요 이메일 및 게시판으로만 답변 바랍니다 ( 전화는 fax 번호라 팩스로 보내주시든지요 ) ※ 첨부파일 : 1.JPG",790,도시국,도시국 교통과
,225,도시국,도시국 건설과
수성구 도서관이나 범어동 도서관에 대해서 물어볼 게 있어서요 수성구청 도서관이나 범어동 범물동 도서관 언제 건립해요 그리고 수성구나 범어동 범물동 도서관 직원은 언제 뽑나요 제가 알기로는 2009년도에 건립하는 걸로 알고 있는데 맞나요 긴가민가 직원 구한다면 우리 언니랑 저랑 이력서 넣어보려고 하거든요~ ` 2009년도에 건립을 한다면 직원 뽑는 건 2009년도에 뽑나요 예를 들어서 2008년 12월 31~2009년 1월 10일까지 이력서 받음 이렇게 해서 공고를 올리나요 암튼 빠른 시일 내에 답변 부탁드립니다,75,총무국,총무국 정보통신팀
,404,도시국,도시국 건설과
kbs 앞길에 설치되어 있는 4~5개의 과속방지턱이 너무 높습니다 높이가 10cm 내여야 하는데 너무 높습니다 확인 바랍니다,365,도시국,도시국 건축과
,243,도시국,도시국 건축과
방범등 스위치 박스 뚜껑 보수 요망 수성구 황금 2동 876번지의 소재 전봇대에 설치된 방범등의 스위치 박스 뚜껑이 없어져 버려 요즈음 같은 장마철에 비가 오면 스위치 박스에 빗물이 스며 들어 누전될 염려가 있으니 조속히 보수 요망합니다,420,도시국,도시국 건축과
"신매동 성삼 병원 ( 기업은행 건너편 ) 앞 통행불편 더운 여름 수고 많으십니다 여러 번 민원이 들어왔을 걸로 알지만, 여전히 신매동 성삼 병원 앞 버스정류장 근처에는 노점상들이 판을 치고 있습니다 지하철에서 내리고 나면 신매역 ( 하나은행 ) ~성삼 병원 앞 인도에는 시지에서 유동인구가 제일 활발한 곳인데, 인도의 2/3 정도는 양쪽으로 노점상이 자리를 차지하고 있어, 걸어 다니기 복잡하네요 특히 버스 내리고 나면, 인도로 들어가는 사람과, 인도에서 버스 타는 사람들이 뒤섞여 너무 혼잡합니다 그리고 모닝글로리 앞에 천막 치고 상품 진열, 판매하는 것도 허가받은 게 아니라면 처리해 주셨으면 합니다",327,복지국,복지국 자원순환과
,32,도시국,도시국 건설과
,462,동사무소,만촌2동
화랑공원 주차장 관리 무더운 여름 공무 수행에 수고가 많습니다 본인은 만촌동에 살고 있는 주민입니다 매일 저녁 화랑공원을 돌면서 걷기 운동을 하고 있습니다 화랑공원을 하루에도 몇 바퀴씩 돌면서 주차장을 거쳐서 지나고 있는데 방치된 것으로 보이는 차량 3대가 있어 지저분하고 냄새까지 나고 있어 쾌적한 운동 환경을 해치고 있사오니 현장을 방문 조사 후 처리하여 주시면 감사하겠습니다 1. 개인 용달차 : 백색 앞뒤 번호판은 모두가 없고 적재함에는 고무 밧줄 음료수 깡통 걸레 신문지 등 쓰레기와 물이 고여 냄새가 나고 있음 2. 승합 차 : 앞 번호판은 없고 뒤 번호판은 대 구호 7x 구3816 호 동일 장소에 장기 주차 상태 3. 포텐샤 : 경북 41무 6986호 동일 장소에 장기주차 상태,374,총무국,총무국 총무과
,241,총무국,총무국 정보통신팀
벌레 잡아주세요 매호 효성 백년가약 입주민입니다 천을 산 주변에 거주하다 보니 산에서 벌레가 많이 있는 관계로 아파트에 벌레가 많아서 생활하는데 많은 불편을 주고 있습니다 산에 약을 뿌려서 벌레 제거를 간곡하게 부탁드립니다 집안에 들어와서 창문을 열수가 없는 지경입니다 조속한 시간 내 조치가 되도록 부탁합니다,795,도시국,도시국 교통과
,167,복지국,복지국 복지과
주택가 폐기차 처리 저희 집 ( 상기 주소 ) 골목길 건너편에 폐기차 있습니다 장기주차 대략 4-6개월 정도 됩니다 안내문 부착해도 답이 없습니다 차량은 휠 내부가 녹이 슬고 타이어 구멍 직전입니다 전화번호도 남기지 않은 관계로 개인이 주소지를 알 수도 없습니다 불량 애들이 한 번씩 기웃거립니다 제2의 사고 ( 도난 파손 화재 ) 가 우려됩니다 모두의 안전을 위하여 부탁드립니다,750,도시국,도시국 도시디자인과
거주 지역 근접 범어산 병충해의 심 나무 구제 요망 범어산에 아주 훌륭하고 웅장한 나무가 병충해에 감염되었는지 고사한 것 같네요 매우 훌륭한 자태가 죽어있는 것 같아 매우 안타깝습니다 혹시 살릴 길은 없겠나요 방문 후 검토해 보세요 작년에 한 나무가 그러더니만 금년에 보니 옆으로 번져서 그런지 다른 소나무가 또 죽어있고 그 밑에 몇몇 나무가 고사 직전이네요 위의 사항을 산림청에 신고는 했지만 산림청에서 바빠서 신경 쓸 겨를이 있겠습니까 고사목이 발생한 곳은 바로 수성구청 뒤에 위치한 범어 4동 을지 맨션 102동 서쪽에 바로 인접한 범어공원 산 하단 부분입니다 수성구청에서 바로 지역구의 애정으로 왜 그렇게 잘 자라던 보기 좋은 산의 웅장한 나무가 고사목이 되었는지 보시고 혹시 병충해이면 신속 처리되어야겠지만 혹은 병충해가 아니더라도 많은 주민들이 바로 보는 구민의 귀중한 자산이오니 한 번만 살펴보시고 나무들을 회생 시켜주셨으면 하는 바람입니다 감사합니다,632,도시국,도시국 건축과
